Date,Close,Volume,MA
1989-12-22,0.325893,184587200,0.315476167
1989-12-26,0.316964,135284800,0.318080333
1989-12-27,0.313616,257006400,0.318638333
1989-12-28,0.309152,151256000,0.318080333
1989-12-29,0.314732,152409600,0.317336333
1990-01-02,0.332589,183198400,0.318824333
1990-01-03,0.334821,207995200,0.320312333
1990-01-04,0.335938,221513600,0.323474667
1990-01-05,0.337054,123312000,0.327381
1990-01-08,0.339286,101572800,0.332403333
1990-01-09,0.335938,86139200,0.335937667
1990-01-10,0.321429,199718400,0.334077667
1990-01-11,0.308036,211052800,0.3296135
1990-01-12,0.308036,171897600,0.324963167
1990-01-15,0.305804,161739200,0.319754833
1990-01-16,0.311384,214244800,0.3151045
1990-01-17,0.296875,197299200,0.308594
1990-01-18,0.289063,273291200,0.303199667
1990-01-19,0.305804,265137600,0.302827667
1990-01-22,0.296875,145611200,0.3009675
1990-01-23,0.301339,140873600,0.300223333
1990-01-24,0.303571,169792000,0.298921167
1990-01-25,0.304688,111540800,0.300223333
1990-01-26,0.292411,181249600,0.300781333
1990-01-29,0.296875,119929600,0.299293167
1990-01-30,0.303571,116446400,0.300409167
1990-01-31,0.303571,143942400,0.300781167
1990-02-01,0.300223,117073600,0.300223167
1990-02-02,0.305804,118473600,0.300409167
1990-02-05,0.3125,101752000,0.303757333
1990-02-06,0.310268,73920000,0.3059895
1990-02-07,0.296875,312446400,0.3048735
1990-02-08,0.294643,186636800,0.3033855
1990-02-09,0.305804,168078400,0.304315667
1990-02-12,0.303571,74916800,0.3039435
1990-02-13,0.308036,102166400,0.3031995
1990-02-14,0.305804,96062400,0.3024555
1990-02-15,0.305804,97966400,0.303943667
1990-02-16,0.301339,127209600,0.305059667
1990-02-20,0.299107,123244800,0.3039435
1990-02-21,0.303571,175907200,0.3039435
1990-02-22,0.294643,195182400,0.301711333
1990-02-23,0.296875,149956800,0.300223167
1990-02-26,0.303571,79609600,0.299851
1990-02-27,0.299107,73953600,0.299479
1990-02-28,0.303571,109334400,0.300223
1990-03-01,0.305804,203896000,0.300595167
1990-03-02,0.301339,104899200,0.301711167
1990-03-05,0.308036,182470400,0.303571333
1990-03-06,0.314732,156016000,0.3054315
1990-03-07,0.315848,204220800,0.308221667
1990-03-08,0.328125,223843200,0.312314
1990-03-09,0.329241,230473600,0.316220167
1990-03-12,0.327009,163956800,0.3204985
1990-03-13,0.329241,148579200,0.324032667
1990-03-14,0.330357,101785600,0.326636833
1990-03-15,0.328125,120232000,0.328683
1990-03-16,0.359375,644761600,0.333891333
1990-03-19,0.378348,431793600,0.342075833
1990-03-20,0.36942,391316800,0.349144333
1990-03-21,0.371652,152734400,0.356212833
1990-03-22,0.363839,231660800,0.361793167
1990-03-23,0.377232,227987200,0.369977667
1990-03-26,0.377232,128060800,0.372953833
1990-03-27,0.375,84604800,0.372395833
1990-03-28,0.368304,102939200,0.372209833
1990-03-29,0.367188,96891200,0.371465833
1990-03-30,0.359375,223350400,0.370721833
1990-04-02,0.359375,148769600,0.367745667
1990-04-03,0.372768,139708800,0.367001667
1990-04-04,0.368304,149732800,0.365885667
1990-04-05,0.359375,108192000,0.3643975
1990-04-06,0.356027,118238400,0.362537333
1990-04-09,0.367188,105481600,0.3638395
1990-04-10,0.368304,131320000,0.365327667
1990-04-11,0.379464,213158400,0.366443667
1990-04-12,0.386161,211803200,0.369419833
1990-04-16,0.390625,226889600,0.374628167
1990-04-17,0.386161,131107200,0.3796505
1990-04-18,0.386161,193446400,0.382812667
1990-04-19,0.359375,481476800,0.3813245
1990-04-20,0.359375,323523200,0.377976333
1990-04-23,0.354911,128352000,0.372768
1990-04-24,0.345982,303732800,0.3653275
1990-04-25,0.345982,132574400,0.358631
1990-04-26,0.347098,142161600,0.3521205
1990-04-27,0.34933,116412800,0.350446333
1990-04-30,0.351563,136393600,0.349144333
1990-05-01,0.353795,163609600,0.348958333
1990-05-02,0.354911,135430400,0.3504465
1990-05-03,0.357143,166308800,0.352306667
1990-05-04,0.357143,169534400,0.353980833
1990-05-07,0.370536,135990400,0.357515167
1990-05-08,0.372768,112459200,0.361049333
1990-05-09,0.373884,97238400,0.3643975
1990-05-10,0.36942,179043200,0.366815667
1990-05-11,0.38058,215241600,0.370721833
1990-05-14,0.372768,226385600,0.373326
1990-05-15,0.372768,149385600,0.373698
1990-05-16,0.371652,87304000,0.373512
1990-05-17,0.370536,153585600,0.372954
1990-05-18,0.354911,258462400,0.370535833
1990-05-21,0.352679,262483200,0.365885667
1990-05-22,0.36942,301089600,0.365327667
1990-05-23,0.375,207513600,0.365699667
1990-05-24,0.375,148131200,0.366257667
1990-05-25,0.357143,323321600,0.3640255
1990-05-29,0.366071,243208000,0.3658855
1990-05-30,0.36942,276819200,0.368675667
1990-05-31,0.368304,103084800,0.368489667
1990-06-01,0.363839,157236800,0.3666295
1990-06-04,0.363839,179424000,0.364769333
1990-06-05,0.352679,299432000,0.364025333
1990-06-06,0.352679,211747200,0.361793333
1990-06-07,0.348214,186435200,0.358259
1990-06-08,0.341518,333883200,0.353794667
1990-06-11,0.348214,157897600,0.3511905
1990-06-12,0.361607,165032000,0.3508185
1990-06-13,0.354911,138947200,0.3511905
1990-06-14,0.354911,140324800,0.3515625
1990-06-15,0.352679,144144000,0.352306667
1990-06-18,0.350446,111395200,0.353794667
1990-06-19,0.353795,157225600,0.354724833
1990-06-20,0.357143,154739200,0.353980833
1990-06-21,0.373884,208600000,0.357143
1990-06-22,0.370536,283976000,0.359747167
1990-06-25,0.368304,122001600,0.362351333
1990-06-26,0.362723,127254400,0.3643975
1990-06-27,0.370536,97227200,0.367187667
1990-06-28,0.383929,249939200,0.371652
1990-06-29,0.399554,325192000,0.375930333
1990-07-02,0.392857,135408000,0.3796505
1990-07-03,0.392857,99500800,0.383742667
1990-07-05,0.388393,107464000,0.388021
1990-07-06,0.399554,209059200,0.392857333
1990-07-09,0.416295,315459200,0.398251667
1990-07-10,0.419643,361424000,0.401599833
1990-07-11,0.419643,246153600,0.406064167
1990-07-12,0.422991,182470400,0.4110865
1990-07-13,0.417411,230977600,0.415922833
1990-07-16,0.407366,179704000,0.417224833
1990-07-17,0.395089,136852800,0.4136905
1990-07-18,0.398438,288366400,0.410156333
1990-07-19,0.372768,585984000,0.402343833
1990-07-20,0.366071,191844800,0.392857167
1990-07-23,0.370536,270188800,0.385044667
1990-07-24,0.376116,193916800,0.379836333
1990-07-25,0.377232,104921600,0.376860167
1990-07-26,0.36942,80337600,0.372023833
1990-07-27,0.36942,62316800,0.371465833
1990-07-30,0.378348,85456000,0.373512
1990-07-31,0.375,96006400,0.374256
1990-08-01,0.378348,93508800,0.374628
1990-08-02,0.388393,223126400,0.376488167
1990-08-03,0.368304,268968000,0.376302167
1990-08-06,0.352679,179659200,0.373512
1990-08-07,0.352679,198531200,0.369233833
1990-08-08,0.358259,102536000,0.366443667
1990-08-09,0.352679,96387200,0.3621655
1990-08-10,0.345982,102704000,0.355097
1990-08-13,0.356027,156116800,0.353050833
1990-08-14,0.354911,98168000,0.353422833
1990-08-15,0.350446,92052800,0.353050667
1990-08-16,0.34375,123894400,0.3506325
1990-08-17,0.325893,246108800,0.346168167
1990-08-20,0.328125,75062400,0.343192
1990-08-21,0.323661,161044800,0.337797667
1990-08-22,0.313616,122718400,0.330915167
1990-08-23,0.308036,143696000,0.323846833
1990-08-24,0.316964,73416000,0.3193825
1990-08-27,0.337054,117465600,0.321242667
1990-08-28,0.340402,80192000,0.323288833
1990-08-29,0.332589,150931200,0.324776833
1990-08-30,0.323661,122595200,0.326451
1990-08-31,0.330357,99456000,0.330171167
1990-09-04,0.330357,82745600,0.332403333
1990-09-05,0.321429,64052800,0.329799167
1990-09-06,0.319196,87628800,0.326264833
1990-09-07,0.324777,58172800,0.324962833
1990-09-10,0.319196,75980800,0.324218667
1990-09-11,0.303571,178270400,0.319754333
1990-09-12,0.303571,100408000,0.31529
1990-09-13,0.301339,97260800,0.311941667
1990-09-14,0.303571,113915200,0.3093375
1990-09-17,0.301339,77672000,0.305431167
1990-09-18,0.297991,124611200,0.301897
1990-09-19,0.290179,182459200,0.299665
1990-09-20,0.282366,100934400,0.296130833
1990-09-21,0.28125,153865600,0.292782667
1990-09-24,0.270089,138499200,0.287202333
1990-09-25,0.267857,157953600,0.281622
1990-09-26,0.265625,94136000,0.276227667
1990-09-27,0.252232,142340800,0.269903167
1990-09-28,0.258929,176041600,0.265997
1990-10-01,0.272321,155657600,0.264508833
1990-10-02,0.264509,270984000,0.263578833
1990-10-03,0.241071,268240000,0.2591145
1990-10-04,0.25,213494400,0.256510333
1990-10-05,0.25,99489600,0.256138333
1990-10-08,0.260045,61532800,0.256324333
1990-10-09,0.25,120579200,0.252604167
1990-10-10,0.236607,147907200,0.247953833
1990-10-11,0.247768,205979200,0.24907
1990-10-12,0.252232,228648000,0.249442
1990-10-15,0.247768,201017600,0.24907
1990-10-16,0.223214,305233600,0.2429315
1990-10-17,0.236607,309064000,0.240699333
1990-10-18,0.254464,315000000,0.2436755
1990-10-19,0.280134,933732800,0.249069833
1990-10-22,0.277902,252739200,0.253348167
1990-10-23,0.276786,167048000,0.2581845
1990-10-24,0.272321,141825600,0.266369
1990-10-25,0.267857,153462400,0.271577333
1990-10-26,0.267857,134198400,0.2738095
1990-10-29,0.266741,123480000,0.271577333
1990-10-30,0.271205,98044800,0.270461167
1990-10-31,0.274554,148758400,0.270089167
1990-11-01,0.272321,90652800,0.270089167
1990-11-02,0.283482,148612800,0.272693333
1990-11-05,0.296875,184475200,0.277529667
1990-11-06,0.299107,184766400,0.282924
1990-11-07,0.296875,202977600,0.287202333
1990-11-08,0.308036,199248000,0.292782667
1990-11-09,0.316964,198228800,0.300223167
1990-11-12,0.323661,145051200,0.306919667
1990-11-13,0.321429,141948800,0.311012
1990-11-14,0.330357,190747200,0.316220333
1990-11-15,0.321429,161772800,0.320312667
1990-11-16,0.313616,183008000,0.321242667
1990-11-19,0.324777,223910400,0.322544833
1990-11-20,0.316964,153630400,0.321428667
1990-11-21,0.322545,123211200,0.321614667
1990-11-23,0.324777,53200000,0.320684667
1990-11-26,0.328125,81457600,0.321800667
1990-11-27,0.334821,164584000,0.325334833
1990-11-28,0.328125,174910400,0.325892833
1990-11-29,0.328125,126705600,0.327753
1990-11-30,0.328125,121508800,0.328683
1990-12-03,0.340402,165401600,0.331287167
1990-12-04,0.34375,152152000,0.333891333
1990-12-05,0.358259,218388800,0.337797667
1990-12-06,0.368304,532246400,0.344494167
1990-12-07,0.379464,329660800,0.353050667
1990-12-10,0.372768,250588800,0.360491167
1990-12-11,0.357143,347883200,0.363281333
1990-12-12,0.353795,242356800,0.3649555
1990-12-13,0.363839,160731200,0.3658855
1990-12-14,0.356027,87068800,0.363839333
1990-12-17,0.358259,131107200,0.360305167
1990-12-18,0.377232,220987200,0.361049167
1990-12-19,0.373884,140660800,0.363839333
1990-12-20,0.392857,401072000,0.370349667
1990-12-21,0.401786,346136000,0.376674167
1990-12-24,0.392857,58721600,0.3828125
1990-12-26,0.390625,103073600,0.388206833
1990-12-27,0.388393,97652800,0.390067
1990-12-28,0.383929,63929600,0.391741167
1990-12-31,0.383929,44273600,0.390253167
1991-01-02,0.388393,154985600,0.388021
1991-01-03,0.383929,150180800,0.386533
1991-01-04,0.386161,141523200,0.385789
1991-01-07,0.386161,310800000,0.385417
1991-01-08,0.386161,218691200,0.385789
1991-01-09,0.404018,467264000,0.389137167
1991-01-10,0.420759,435321600,0.3945315
1991-01-11,0.419643,307652800,0.400483833
1991-01-14,0.412946,210840000,0.404948
1991-01-15,0.417411,192057600,0.410156333
1991-01-16,0.444196,390633600,0.419828833
1991-01-17,0.457589,591673600,0.428757333
1991-01-18,0.448661,943241600,0.433407667
1991-01-21,0.453125,324307200,0.438988
1991-01-22,0.457589,427728000,0.4464285
1991-01-23,0.462054,244260800,0.453869
1991-01-24,0.465402,233934400,0.457403333
1991-01-25,0.477679,223809600,0.460751667
1991-01-28,0.486607,273481600,0.467076
1991-01-29,0.479911,215555200,0.471540333
1991-01-30,0.495536,336772800,0.477864833
1991-01-31,0.495536,242592000,0.483445167
1991-02-01,0.497768,444550400,0.4888395
1991-02-04,0.493304,267848000,0.491443667
1991-02-05,0.515625,356115200,0.49628
1991-02-06,0.507813,222566400,0.500930333
1991-02-07,0.515625,520172800,0.5042785
1991-02-08,0.534598,313555200,0.510788833
1991-02-11,0.547991,323030400,0.519159333
1991-02-12,0.535714,224750400,0.526227667
1991-02-13,0.535714,255550400,0.529575833
1991-02-14,0.510045,377675200,0.529947833
1991-02-15,0.514509,365612800,0.529761833
1991-02-19,0.535714,226251200,0.529947833
1991-02-20,0.544643,213640000,0.529389833
1991-02-21,0.526786,190870400,0.527901833
1991-02-22,0.533482,232568000,0.527529833
1991-02-25,0.517857,359273600,0.528831833
1991-02-26,0.520089,250017600,0.529761833
1991-02-27,0.520089,174372800,0.527157667
1991-02-28,0.511161,227360000,0.521577333
1991-03-01,0.515625,126134400,0.519717167
1991-03-04,0.521205,88356800,0.517671
1991-03-05,0.563616,441448000,0.5252975
1991-03-06,0.5625,523958400,0.532366
1991-03-07,0.600446,321753600,0.545758833
1991-03-08,0.580357,322201600,0.5572915
1991-03-11,0.566964,175369600,0.565848
1991-03-12,0.561384,233676800,0.5725445
1991-03-13,0.591518,174552000,0.577194833
1991-03-14,0.582589,227068800,0.580543
1991-03-15,0.591518,204836800,0.579055
1991-03-18,0.604911,214009600,0.583147333
1991-03-19,0.620536,422195200,0.592076
1991-03-20,0.604911,361704000,0.5993305
1991-03-21,0.578125,296800000,0.597098333
1991-03-22,0.564732,338128000,0.594122167
1991-03-25,0.575893,135856000,0.591518
1991-03-26,0.625,333625600,0.594866167
1991-03-27,0.618304,190220800,0.594494167
1991-03-28,0.607143,78702400,0.594866167
1991-04-01,0.611607,117924800,0.6004465
1991-04-02,0.649554,292924800,0.6145835
1991-04-03,0.625,240128000,0.622768
1991-04-04,0.638393,168436800,0.625000167
1991-04-05,0.61942,155411200,0.625186167
1991-04-08,0.625,72475200,0.628162333
1991-04-09,0.613839,119448000,0.628534333
1991-04-10,0.597098,216406400,0.619791667
1991-04-11,0.633929,355588800,0.621279833
1991-04-12,0.640625,367718400,0.621651833
1991-04-15,0.555804,1700384000,0.611049167
1991-04-16,0.573661,620782400,0.602492667
1991-04-17,0.564732,322403200,0.594308167
1991-04-18,0.544643,247363200,0.585565667
1991-04-19,0.532366,287302400,0.5686385
1991-04-22,0.549107,257017600,0.5533855
1991-04-23,0.549107,237294400,0.552269333
1991-04-24,0.542411,105448000,0.547061
1991-04-25,0.522321,315380800,0.5399925
1991-04-26,0.523438,125059200,0.536458333
1991-04-29,0.520089,206707200,0.534412167
1991-04-30,0.491071,711446400,0.5247395
1991-05-01,0.421875,1868372800,0.503534167
1991-05-02,0.4375,811126400,0.486049
1991-05-03,0.4375,243712000,0.471912167
1991-05-06,0.448661,212329600,0.459449333
1991-05-07,0.452009,270480000,0.448102667
1991-05-08,0.444196,176780800,0.440290167
1991-05-09,0.453125,238212800,0.4454985
1991-05-10,0.457589,241729600,0.448846667
1991-05-13,0.470982,244944000,0.454427
1991-05-14,0.477679,216944000,0.459263333
1991-05-15,0.450893,518347200,0.459077333
1991-05-16,0.4375,382132800,0.457961333
1991-05-17,0.419643,471060800,0.452381
1991-05-20,0.395089,262169600,0.441964333
1991-05-21,0.404018,349798400,0.430803667
1991-05-22,0.412946,227270400,0.420014833
1991-05-23,0.402902,208656000,0.412016333
1991-05-24,0.409598,97126400,0.407366
1991-05-28,0.410714,171438400,0.405877833
1991-05-29,0.419643,384003200,0.409970167
1991-05-30,0.425223,158345600,0.413504333
1991-05-31,0.419643,217862400,0.4146205
1991-06-03,0.439732,220068800,0.420758833
1991-06-04,0.438616,184284800,0.425595167
1991-06-05,0.428571,133291200,0.428571333
1991-06-06,0.416295,168504000,0.428013333
1991-06-07,0.41183,152745600,0.425781167
1991-06-10,0.410714,167440000,0.424293
1991-06-11,0.398438,188563200,0.417410667
1991-06-12,0.378348,435635200,0.407366
1991-06-13,0.376116,211366400,0.3986235
1991-06-14,0.367188,225288000,0.390439
1991-06-17,0.375,166600000,0.384300667
1991-06-18,0.376116,244686400,0.378534333
1991-06-19,0.372768,178942400,0.374256
1991-06-20,0.375,144043200,0.373698
1991-06-21,0.375,206012800,0.373512
1991-06-24,0.372768,207984000,0.374442
1991-06-25,0.378348,227920000,0.375
1991-06-26,0.383929,250443200,0.376302167
1991-06-27,0.379464,151200000,0.377418167
1991-06-28,0.370536,226643200,0.376674167
1991-07-01,0.379464,194824000,0.377418167
1991-07-02,0.377232,120142400,0.378162167
1991-07-03,0.385045,310374400,0.379278333
1991-07-05,0.407366,331553600,0.3831845
1991-07-08,0.417411,307081600,0.389509
1991-07-09,0.418527,226441600,0.3975075
1991-07-10,0.421875,156576000,0.404576
1991-07-11,0.417411,145913600,0.4112725
1991-07-12,0.417411,132753600,0.416666833
1991-07-15,0.40625,137984000,0.416480833
1991-07-16,0.390625,222992000,0.4120165
1991-07-17,0.379464,208936000,0.405506
1991-07-18,0.40067,398316800,0.401971833
1991-07-19,0.410714,128419200,0.400855667
1991-07-22,0.410714,108673600,0.3997395
1991-07-23,0.401786,133056000,0.3989955
1991-07-24,0.401786,131454400,0.400855667
1991-07-25,0.404018,65800000,0.404948
1991-07-26,0.40067,74233600,0.404948
1991-07-29,0.40625,53300800,0.404204
1991-07-30,0.415179,91862400,0.404948167
1991-07-31,0.412946,102804800,0.406808167
1991-08-01,0.438616,448425600,0.4129465
1991-08-02,0.446429,273011200,0.420015
1991-08-05,0.433036,100766400,0.425409333
1991-08-06,0.441964,220427200,0.431361667
1991-08-07,0.449777,211612800,0.437128
1991-08-08,0.450893,189448000,0.4434525
1991-08-09,0.453125,154403200,0.445870667
1991-08-12,0.462054,142531200,0.448474833
1991-08-13,0.477679,286585600,0.455915333
1991-08-14,0.489955,200715200,0.463913833
1991-08-15,0.475446,145544000,0.468192
1991-08-16,0.475446,158804800,0.472284167
1991-08-19,0.450893,322481600,0.471912167
1991-08-20,0.455357,199427200,0.470796
1991-08-21,0.479911,223372800,0.471168
1991-08-22,0.484375,165648000,0.470238
1991-08-23,0.473214,240419200,0.469866
1991-08-26,0.473214,101595200,0.469494
1991-08-27,0.482143,100352000,0.474702333
1991-08-28,0.475446,107587200,0.4780505
1991-08-29,0.473214,113355200,0.476934333
1991-08-30,0.473214,66136000,0.475074167
1991-09-03,0.46875,68376000,0.474330167
1991-09-04,0.459821,119784000,0.472098
1991-09-05,0.455357,77884800,0.467633667
1991-09-06,0.459821,79273600,0.4650295
1991-09-09,0.475446,126481600,0.4654015
1991-09-10,0.447545,182840000,0.461123333
1991-09-11,0.450893,178001600,0.458147167
1991-09-12,0.452009,119212800,0.456845167
1991-09-13,0.434152,166734400,0.453311
1991-09-16,0.421875,205777600,0.446986667
1991-09-17,0.4375,135408000,0.440662333
1991-09-18,0.447545,121352000,0.440662333
1991-09-19,0.444196,178337600,0.439546167
1991-09-20,0.452009,188148800,0.439546167
1991-09-23,0.441964,87662400,0.440848167
1991-09-24,0.448661,106097600,0.4453125
1991-09-25,0.450893,54465600,0.447544667
1991-09-26,0.446429,71220800,0.447358667
1991-09-27,0.4375,62809600,0.446242667
1991-09-30,0.441964,63201600,0.4445685
1991-10-01,0.453125,131376000,0.446428667
1991-10-02,0.444196,17987200,0.4456845
1991-10-03,0.426339,181003200,0.441592167
1991-10-04,0.430804,79374400,0.438988
1991-10-07,0.429688,64702400,0.437686
1991-10-08,0.430804,172256000,0.435826
1991-10-09,0.428571,132742400,0.431733667
1991-10-10,0.426339,157214400,0.4287575
1991-10-11,0.433036,120052800,0.429873667
1991-10-14,0.445313,111876800,0.432291833
1991-10-15,0.46875,288209600,0.438802167
1991-10-16,0.477679,200872000,0.446614667
1991-10-17,0.467634,151614400,0.453125167
1991-10-18,0.491071,446958400,0.463913833
1991-10-21,0.488839,116692800,0.473214333
1991-10-22,0.486607,208208000,0.480096667
1991-10-23,0.47433,168828800,0.481026667
1991-10-24,0.465402,177900800,0.4789805
1991-10-25,0.457589,106971200,0.477306333
1991-10-28,0.459821,77862400,0.472098
1991-10-29,0.462054,101236800,0.467633833
1991-10-30,0.444196,148243200,0.460565333
1991-10-31,0.459821,231806400,0.458147167
1991-11-01,0.455357,201264000,0.456473
1991-11-04,0.444196,195294400,0.454240833
1991-11-05,0.435268,215600000,0.450148667
1991-11-06,0.428571,236790400,0.444568167
1991-11-07,0.444196,296732800,0.444568167
1991-11-08,0.475446,375827200,0.447172333
1991-11-11,0.479911,164942400,0.451264667
1991-11-12,0.486607,166689600,0.458333167
1991-11-13,0.483259,185920000,0.466331667
1991-11-14,0.488839,188003200,0.476376333
1991-11-15,0.446429,256950400,0.4767485
1991-11-18,0.465402,238739200,0.4750745
1991-11-19,0.457589,285488000,0.471354167
1991-11-20,0.450893,168100800,0.465401833
1991-11-21,0.455357,106814400,0.4607515
1991-11-22,0.457589,97843200,0.455543167
1991-11-25,0.457589,78433600,0.457403167
1991-11-26,0.459821,139272000,0.456473
1991-11-27,0.455357,63235200,0.456101
1991-11-29,0.453125,34092800,0.456473
1991-12-02,0.462054,118899200,0.457589167
1991-12-03,0.450893,102860800,0.456473167
1991-12-04,0.450893,80550400,0.455357167
1991-12-05,0.446429,99198400,0.453125167
1991-12-06,0.435268,196985600,0.449777
1991-12-09,0.438616,97832000,0.447358833
1991-12-10,0.438616,122617600,0.4434525
1991-12-11,0.4375,84560000,0.441220333
1991-12-12,0.440848,91750400,0.439546167
1991-12-13,0.449777,95121600,0.440104167
1991-12-16,0.450893,77190400,0.442708333
1991-12-17,0.450893,97843200,0.4447545
1991-12-18,0.462054,186603200,0.448660833
1991-12-19,0.453125,115326400,0.451265
1991-12-20,0.448661,128184000,0.452567167
1991-12-23,0.459821,103163200,0.454241167
1991-12-24,0.466518,188563200,0.456845333
1991-12-26,0.489955,134500800,0.463355667
1991-12-27,0.491071,167742400,0.468191833
1991-12-30,0.506696,183646400,0.477120333
1991-12-31,0.503348,134030400,0.486234833
1992-01-02,0.53125,233632000,0.498139667
1992-01-03,0.526786,190254400,0.508184333
1992-01-06,0.517857,114240000,0.512834667
1992-01-07,0.527902,141467200,0.518973167
1992-01-08,0.540179,232747200,0.524553667
1992-01-09,0.555804,208510400,0.533296333
1992-01-10,0.555804,196224000,0.537388667
1992-01-13,0.553571,107856000,0.541852833
1992-01-14,0.575893,273806400,0.5515255
1992-01-15,0.566964,325740800,0.558035833
1992-01-16,0.560268,293529600,0.561384
1992-01-17,0.578125,848355200,0.565104167
1992-01-20,0.571429,209664000,0.567708333
1992-01-21,0.545759,194084800,0.566406333
1992-01-22,0.566964,183680000,0.564918167
1992-01-23,0.575893,138353600,0.566406333
1992-01-24,0.577009,177609600,0.5691965
1992-01-27,0.575893,83451200,0.5688245
1992-01-28,0.582589,173723200,0.5706845
1992-01-29,0.564732,144558400,0.573846667
1992-01-30,0.569196,87113600,0.574218667
1992-01-31,0.578125,144558400,0.574590667
1992-02-03,0.587054,158132800,0.576264833
1992-02-04,0.587054,192931200,0.578125
1992-02-05,0.590402,161504000,0.579427167
1992-02-06,0.572545,93139200,0.580729333
1992-02-07,0.571429,147537600,0.5811015
1992-02-10,0.563616,86441600,0.578683333
1992-02-11,0.561384,122012800,0.574405
1992-02-12,0.582589,137961600,0.573660833
1992-02-13,0.573661,76014400,0.570870667
1992-02-14,0.572545,72587200,0.570870667
1992-02-18,0.560268,68353600,0.5690105
1992-02-19,0.553571,95670400,0.567336333
1992-02-20,0.577009,130860800,0.5699405
1992-02-21,0.580357,151580800,0.5695685
1992-02-24,0.590402,171404800,0.572358667
1992-02-25,0.611607,227214400,0.578869
1992-02-26,0.623884,229084800,0.589471667
1992-02-27,0.611607,122169600,0.599144333
1992-02-28,0.602679,90395200,0.603422667
1992-03-02,0.600446,89252800,0.606770833
1992-03-03,0.592634,99276800,0.607142833
1992-03-04,0.580357,115371200,0.6019345
1992-03-05,0.566964,236723200,0.592447833
1992-03-06,0.571429,134288000,0.5857515
1992-03-09,0.569196,108942400,0.580171
1992-03-10,0.569196,122696000,0.574962667
1992-03-11,0.564732,131656000,0.570312333
1992-03-12,0.560268,152902400,0.566964167
1992-03-13,0.563616,79184000,0.566406167
1992-03-16,0.565848,56291200,0.565476
1992-03-17,0.561384,85097600,0.564174
1992-03-18,0.569196,81032000,0.564174
1992-03-19,0.5625,118518400,0.563802
1992-03-20,0.564732,54163200,0.564546
1992-03-23,0.5625,50075200,0.56436
1992-03-24,0.580357,209417600,0.566778167
1992-03-25,0.575893,121553600,0.569196333
1992-03-26,0.571429,123020800,0.5695685
1992-03-27,0.544643,264532800,0.566592333
1992-03-30,0.518973,339035200,0.558965833
1992-03-31,0.520089,212632000,0.551897333
1992-04-01,0.526786,159656000,0.542968833
1992-04-02,0.524554,133974400,0.534412333
1992-04-03,0.526786,116457600,0.526971833
1992-04-06,0.542411,101987200,0.526599833
1992-04-07,0.511161,230216000,0.525297833
1992-04-08,0.498884,367024000,0.521763667
1992-04-09,0.511161,192136000,0.5191595
1992-04-10,0.495536,274064000,0.514323167
1992-04-13,0.504464,122830400,0.510602833
1992-04-14,0.524554,144401600,0.507626667
1992-04-15,0.540179,217358400,0.512463
1992-04-16,0.526786,258686400,0.517113333
1992-04-20,0.506696,206046400,0.516369167
1992-04-21,0.502232,180364800,0.517485167
1992-04-22,0.514509,171528000,0.519159333
1992-04-23,0.508929,182817600,0.516555167
1992-04-24,0.504464,98280000,0.510602667
1992-04-27,0.497768,140268800,0.505766333
1992-04-28,0.484375,174126400,0.502046167
1992-04-29,0.508929,198900800,0.503162333
1992-04-30,0.53683,260265600,0.5068825
1992-05-01,0.529018,134377600,0.510230667
1992-05-04,0.540179,123233600,0.516183167
1992-05-05,0.540179,180084800,0.523251667
1992-05-06,0.551339,177990400,0.534412333
1992-05-07,0.542411,172356800,0.539992667
1992-05-08,0.553571,198699200,0.542782833
1992-05-11,0.555804,90899200,0.547247167
1992-05-12,0.555804,77044800,0.549851333
1992-05-13,0.560268,97473600,0.5531995
1992-05-14,0.547991,156923200,0.5526415
1992-05-15,0.541295,121307200,0.5524555
1992-05-18,0.539063,129091200,0.5500375
1992-05-19,0.530134,131678400,0.545759167
1992-05-20,0.535714,173208000,0.542410833
1992-05-21,0.527902,137692800,0.5370165
1992-05-22,0.53125,46468800,0.534226333
1992-05-26,0.529018,95614400,0.532180167
1992-05-27,0.537946,154089600,0.531994
1992-05-28,0.53125,127243200,0.53218
1992-05-29,0.533482,178248000,0.531808
1992-06-01,0.513393,248046400,0.529389833
1992-06-02,0.504464,155680000,0.5249255
1992-06-03,0.483259,300574400,0.517299
1992-06-04,0.486607,180152000,0.5087425
1992-06-05,0.489955,112728000,0.50186
1992-06-08,0.484375,104339200,0.4936755
1992-06-09,0.482143,101281600,0.488467167
1992-06-10,0.479911,126604800,0.484375
1992-06-11,0.481027,140515200,0.484003
1992-06-12,0.487723,96510400,0.484189
1992-06-15,0.469866,189190400,0.480840833
1992-06-16,0.439732,365355200,0.473400333
1992-06-17,0.424107,304248000,0.463727667
1992-06-18,0.404018,433720000,0.451078833
1992-06-19,0.399554,427436800,0.4375
1992-06-22,0.395089,389939200,0.422061
1992-06-23,0.404018,311550400,0.411086333
1992-06-24,0.410714,211064000,0.40625
1992-06-25,0.407366,160608000,0.403459833
1992-06-26,0.404018,110364800,0.403459833
1992-06-29,0.417411,188428800,0.406436
1992-06-30,0.428571,193345600,0.412016333
1992-07-01,0.4375,143528000,0.417596667
1992-07-02,0.412946,256648000,0.417968667
1992-07-06,0.412946,122001600,0.418898667
1992-07-07,0.395089,207088000,0.4174105
